ship_id,ship_name,ship_class,ship_type,points,flank_speed,armour,hull,traits,ship_image,nation,nation_name,unit_id
1186,San Francisco (1944),New Orleans,Cruiser,220,"6""",4+,25/8,"Aircraft 4, Agile, Advanced Radar",san_francisco_1942.png,usa.png,United States,303
1187,San Francisco (1945),New Orleans,Cruiser,210,"6""",4+,25/8,"Aircraft 2, Agile, Advanced Radar",san_francisco_1942.png,usa.png,United States,304
1188,Northhampton,Northhampton,Cruiser,130,"6""",2+,23/7,Aircraft 4,northampton_1937.png,usa.png,United States,305
1189,Northhampton (1940),Northhampton,Cruiser,140,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,306
1190,Northhampton (1941),Northhampton,Cruiser,145,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,307
1191,Northhampton (1942),Northhampton,Cruiser,145,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,308
1192,Augusta (1941),Northhampton,Cruiser,145,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,309
1193,Augusta (1943),Northhampton,Cruiser,165,"6""",2+,23/7,"Aircraft 4, Advanced Radar",northampton_1942.png,usa.png,United States,310
1194,Augusta (1944),Northhampton,Cruiser,160,"6""",2+,23/7,"Aircraft 2, Advanced Radar",northampton_1942.png,usa.png,United States,311
1195,Chester (1941),Northhampton,Cruiser,145,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,312
1196,Chester (1945),Northhampton,Cruiser,165,"6""",2+,23/7,"Aircraft 2, Radar",northampton_1942.png,usa.png,United States,313
1197,Chicago (1942),Northhampton,Cruiser,150,"6""",2+,23/7,"Aircraft 4, Radar",northampton_1942.png,usa.png,United States,314
1198,Omaha,Omaha,Cruiser,90,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1926.png,usa.png,United States,315
1199,Omaha (1926),Omaha,Cruiser,95,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1926.png,usa.png,United States,316
1200,Cincinnati (1941),Omaha,Cruiser,95,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1941.png,usa.png,United States,317
1201,Cincinnati (1942),Omaha,Cruiser,110,"7""",2+,19/6,"Aircraft 2, Agile, Radar",omaha_1941.png,usa.png,United States,318
1202,Cincinnati (1943),Omaha,Cruiser,125,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1941.png,usa.png,United States,319
1203,Cincinnati (1944),Omaha,Cruiser,115,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,320
1204,Raleigh (1944),Omaha,Cruiser,125,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,321
1205,Concord (1941),Omaha,Cruiser,95,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1941.png,usa.png,United States,322
1206,Concord (1941),Omaha,Cruiser,100,"7""",2+,19/6,"Aircraft 2, Agile, Radar",omaha_1941.png,usa.png,United States,323
1207,Concord (1944),Omaha,Cruiser,120,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,324
1208,Detroit (1941),Omaha,Cruiser,100,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1941.png,usa.png,United States,325
1209,Detroit (1942),Omaha,Cruiser,110,"7""",2+,19/6,"Aircraft 2, Agile, Radar",milwaukee_1942.png,usa.png,United States,326
1210,Detroit (1944),Omaha,Cruiser,130,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,327
1211,Detroit (1945),Omaha,Cruiser,110,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,328
1212,Marblehead (1941),Omaha,Cruiser,100,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1941.png,usa.png,United States,329
1213,Marblehead (1942),Omaha,Cruiser,105,"7""",2+,19/6,"Aircraft 2, Agile, Radar",milwaukee_1942.png,usa.png,United States,330
1214,Marblehead (1944),Omaha,Cruiser,125,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,331
1215,Memphis (1941),Omaha,Cruiser,105,"7""",2+,19/6,"Aircraft 2, Agile",omaha_1941.png,usa.png,United States,332
1216,Memphis (1942),Omaha,Cruiser,115,"7""",2+,19/6,"Aircraft 2, Agile, Radar",milwaukee_1942.png,usa.png,United States,333
1217,Memphis (1943),Omaha,Cruiser,130,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",milwaukee_1942.png,usa.png,United States,334
1218,Memphis (1944),Omaha,Cruiser,135,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,335
1219,Milwaukee (1942),Omaha,Cruiser,105,"7""",2+,19/6,"Aircraft 2, Agile, Radar",milwaukee_1942.png,usa.png,United States,336
1220,Milwaukee (1944),Omaha,Cruiser,125,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",milwaukee_1942.png,usa.png,United States,337
1221,Omaha (1944),Omaha,Cruiser,125,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,338
1222,Richmond (1944),Omaha,Cruiser,110,"7""",2+,19/6,"Aircraft 2, Agile, Radar",omaha_1944.png,usa.png,United States,339
1223,Raleigh (1944),Omaha,Cruiser,115,"7""",2+,19/6,"Aircraft 2, Agile, Advanced Radar",omaha_1944.png,usa.png,United States,340
1224,Oregon City,Oregon City,Cruiser,170,"7""",4+,34/11,"Aircraft 2, Advanced Radar",oregon_city_1945.png,usa.png,United States,341
1225,Pensacola,Pensacola,Cruiser,125,"6""",2+,23/7,"Aircraft 4, Agile",pensacola_1928.png,usa.png,United States,342
1226,Pensacola (1940),Pensacola,Cruiser,135,"6""",2+,23/7,"Aircraft 4, Agile, Radar",pensacola_1942.png,usa.png,United States,343
1227,Pensacola (1941),Pensacola,Cruiser,155,"6""",2+,23/7,"Aircraft 4, Agile, Radar",pensacola_1942.png,usa.png,United States,344
1228,Pensacola (1942),Pensacola,Cruiser,160,"6""",2+,23/7,"Aircraft 4, Agile, Radar",pensacola_1942.png,usa.png,United States,345
1229,Pensacola (1943),Pensacola,Cruiser,165,"6""",2+,23/7,"Aircraft 4, Agile, Advanced Radar",pensacola_1943.png,usa.png,United States,346
1230,Pensacola (1944),Pensacola,Cruiser,165,"6""",2+,23/7,"Aircraft 2, Agile, Advanced Radar",pensacola_1944.png,usa.png,United States,347
1231,Pensacola (1945),Pensacola,Cruiser,170,"6""",2+,23/7,"Aircraft 2, Agile, Advanced Radar",pensacola_1944.png,usa.png,United States,348
1232,Salt Lake (1941),Pensacola,Cruiser,145,"6""",2+,23/7,"Aircraft 4, Agile",salt_lake_city_1944.png,usa.png,United States,349
1233,Salt Lake (1942),Pensacola,Cruiser,150,"6""",2+,23/7,"Aircraft 4, Agile",salt_lake_city_1944.png,usa.png,United States,350
1234,Salt Lake (1943),Pensacola,Cruiser,170,"6""",2+,23/7,"Aircraft 4, Agile, Radar",salt_lake_city_1944.png,usa.png,United States,351
1235,Salt Lake (1945),Pensacola,Cruiser,170,"6""",2+,23/7,"Aircraft 2, Agile, Radar",salt_lake_city_1944.png,usa.png,United States,352
1236,Portland,Portland,Cruiser,140,"6""",3+,26/8,Aircraft 4,portland_1933.png,usa.png,United States,353
1237,Indianapolis (1942),Portland,Cruiser,155,"6""",3+,26/8,"Aircraft 4, Radar",indianapolis_1945.png,usa.png,United States,354
1238,Indianapolis (1943),Portland,Cruiser,170,"6""",3+,26/8,"Aircraft 3, Advanced Radar",indianapolis_1945.png,usa.png,United States,355
1239,Indianapolis (1945),Portland,Cruiser,180,"6""",3+,26/8,"Aircraft 3, Advanced Radar",indianapolis_1945.png,usa.png,United States,356
1240,Portland (1943),Portland,Cruiser,165,"6""",3+,26/8,"Aircraft 2, Advanced Radar",portland_1942.png,usa.png,United States,357
1241,Portland (1944),Portland,Cruiser,175,"6""",3+,26/8,"Aircraft 2, Advanced Radar",portland_1943.png,usa.png,United States,358
1242,St. Louis,St. Louis,Cruiser,110,"6""",3+,27/9,Aircraft 4,st_louis_1943.png,usa.png,United States,359
1243,St. Louis (1941),St. Louis,Cruiser,115,"6""",3+,27/9,Aircraft 4,st_louis_1943.png,usa.png,United States,360
1244,St. Louis (1942),St. Louis,Cruiser,135,"6""",3+,27/9,"Aircraft 4, Radar",st_louis_1943.png,usa.png,United States,361
1245,St. Louis (1943),St. Louis,Cruiser,155,"6""",3+,27/9,"Aircraft 4, Radar",st_louis_1943.png,usa.png,United States,362
1246,St. Louis (1944),St. Louis,Cruiser,175,"6""",3+,27/9,"Aircraft 4, Advanced Radar",st_louis_1944.png,usa.png,United States,363
1247,Wichita,Wichita,Cruiser,145,"7""",4+,26/8,Aircraft 4,wichita_1939.png,usa.png,United States,364
1248,Wichita (1941),Wichita,Cruiser,155,"7""",4+,26/8,"Aircraft 4, Radar",wichita_1942.png,usa.png,United States,365
1249,Wichita (1942),Wichita,Cruiser,180,"7""",4+,26/8,"Aircraft 4, Advanced Radar",wichita_1942.png,usa.png,United States,366
1250,Wichita (1944),Wichita,Cruiser,185,"7""",4+,26/8,"Aircraft 4, Advanced Radar",wichita_1942.png,usa.png,United States,367
1251,Wichita (1945),Wichita,Cruiser,190,"7""",4+,26/8,"Aircraft 4, Advanced Radar",wichita_1942.png,usa.png,United States,368
1252,Bagley,Bagley,Destroyer,60,"7""",1+,4/1,Depth Charge,bagley_1942.png,usa.png,United States,369
1253,Bagley (1942),Bagley,Destroyer,65,"7""",1+,4/1,Depth Charge,bagley_1942.png,usa.png,United States,370
1254,Bagley (1943),Bagley,Destroyer,70,"7""",1+,4/1,"Depth Charge, Radar",bagley_1943.png,usa.png,United States,371
1255,Bagley (1944),Bagley,Destroyer,75,"7""",1+,4/1,"Depth Charge, Advanced Radar",bagley_1945.png,usa.png,United States,372
1256,Blue (1942),Bagley,Destroyer,70,"7""",1+,4/1,"Depth Charge, Radar",bagley_1942.png,usa.png,United States,373
1257,Benham,Benham,Destroyer,60,"7""",1+,5/2,Depth Charge,benham_1942.png,usa.png,United States,374
1258,Benham (1942),Benham,Destroyer,65,"7""",1+,5/2,"Depth Charge, Radar",benham_1942.png,usa.png,United States,375
1259,Ellet (1944),Benham,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",benham_1942.png,usa.png,United States,376
1260,Lange (1942),Benham,Destroyer,60,"7""",1+,5/2,Depth Charge,benham_1942.png,usa.png,United States,377
1261,Lange (1943),Benham,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",benham_1942.png,usa.png,United States,378
1262,Lange (1945),Benham,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",benham_1942.png,usa.png,United States,379
1263,Mayrant (1942),Benham,Destroyer,65,"7""",1+,5/2,"Depth Charge, Radar",benham_1942.png,usa.png,United States,380
1264,Mayrant (1943),Benham,Destroyer,70,"7""",1+,5/2,"Depth Charge, Radar",benham_1942.png,usa.png,United States,381
1265,Rhind (1943),Benham,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",benham_1942.png,usa.png,United States,382
1266,Sterett (1945),Benham,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",benham_1942.png,usa.png,United States,383
1267,Benson,Benson,Destroyer,60,"7""",1+,5/2,Depth Charge,benson_1940.png,usa.png,United States,384
1268,Benson (1941),Benson,Destroyer,55,"7""",1+,5/2,Depth Charge,benson_1941.png,usa.png,United States,385
1269,Benson (1942),Benson,Destroyer,60,"7""",1+,5/2,Depth Charge,benson_1942.png,usa.png,United States,386
1270,Benson (1942),Benson,Destroyer,60,"7""",1+,5/2,"Depth Charge, Radar",benson_1942.png,usa.png,United States,387
1271,Benson (1944),Benson,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",benson_1943.png,usa.png,United States,388
1272,Lansdale (1944),Benson,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",benson_1942.png,usa.png,United States,389
1273,Mayo (1942),Benson,Destroyer,70,"7""",1+,5/2,"Depth Charge, Radar",benson_1943.png,usa.png,United States,390
1274,Mayo (1944),Benson,Destroyer,80,"7""",1+,5/2,"Depth Charge, Advanced Radar",benson_1943.png,usa.png,United States,391
1275,Clemson,Clemson,Destroyer,60,"7""",1+,3/1,Depth Charge,clemson_1922.png,usa.png,United States,392
1276,Clemson (1922),Clemson,Destroyer,65,"7""",1+,3/1,Depth Charge,clemson_1922.png,usa.png,United States,393
1277,Bancroft (1940),Clemson,Destroyer,60,"7""",1+,3/1,Depth Charge,clemson_1941.png,usa.png,United States,394
1278,Alden (1943),Clemson,Destroyer,65,"6""",1+,3/1,"Depth Charge, Radar",clemson_1941.png,usa.png,United States,395
1279,Bainbridge (1941),Clemson,Destroyer,60,"6""",1+,3/1,Depth Charge,clemson_1941.png,usa.png,United States,396
1280,Bainbridge (1942),Clemson,Destroyer,65,"6""",1+,3/1,"Depth Charge, Radar",clemson_1941.png,usa.png,United States,397
1281,Bainbridge (1943),Clemson,Destroyer,75,"6""",1+,3/1,"Depth Charge, Radar",clemson_1941.png,usa.png,United States,398
1282,Ballard (1940),Clemson,Destroyer,30,"5""",1+,3/1,Depth Charge,clemson_1941.png,usa.png,United States,399
1283,Ballard (1942),Clemson,Destroyer,35,"5""",1+,3/1,"Depth Charge, Radar",clemson_1941.png,usa.png,United States,400
1284,Barry (1943),Clemson,Destroyer,60,"6""",1+,3/1,"Depth Charge, Radar",clemson_1941.png,usa.png,United States,401
1285,Humphreys (1942),Clemson,Destroyer,40,"5""",1+,4/1,Radar,clemson_1941.png,usa.png,United States,402
1286,Farragut,Farragut,Destroyer,60,"7""",1+,4/1,,farragut_1941.png,usa.png,United States,403
1287,Farragut (1941),Farragut,Destroyer,65,"7""",1+,4/1,Depth Charge,farragut_1941.png,usa.png,United States,404
1288,Farragut (1942),Farragut,Destroyer,70,"6""",1+,5/1,Depth Charge,farragut_1942.png,usa.png,United States,405
1289,Farragut (1943),Farragut,Destroyer,75,"6""",1+,5/1,Depth Charge,farragut_1942.png,usa.png,United States,406
1290,Farragut (1943),Farragut,Destroyer,80,"6""",1+,5/1,"Depth Charge, Radar",farragut_1944.png,usa.png,United States,407
1291,Farragut (1944),Farragut,Destroyer,85,"6""",1+,5/1,"Depth Charge, Advanced Radar",farragut_1944.png,usa.png,United States,408
1292,Dewey (1942),Farragut,Destroyer,75,"6""",1+,5/1,"Depth Charge, Radar",farragut_1942.png,usa.png,United States,409
1293,Dewey (1942),Farragut,Destroyer,80,"6""",1+,5/1,"Depth Charge, Radar",farragut_1942.png,usa.png,United States,410
1294,Dewey (1944),Farragut,Destroyer,85,"6""",1+,5/1,"Depth Charge, Advanced Radar",farragut_1944.png,usa.png,United States,411
1295,Fletcher,Fletcher,Destroyer,60,"7""",1+,6/2,"Depth Charge, Radar",fletcher_1942.png,usa.png,United States,412
1296,Fletcher (1942),Fletcher,Destroyer,55,"7""",1+,6/2,"Depth Charge, Radar",fletcher_1942.png,usa.png,United States,413
1297,Fletcher (1943),Fletcher,Destroyer,65,"7""",1+,6/2,"Depth Charge, Advanced Radar",fletcher_1943.png,usa.png,United States,414
1298,Fletcher (1944),Fletcher,Destroyer,70,"7""",1+,6/2,"Depth Charge, Advanced Radar",fletcher_1944.png,usa.png,United States,415
1299,Newcomb (1945),Fletcher,Destroyer,60,"7""",1+,6/2,"Depth Charge, Advanced Radar",fletcher_1945.png,usa.png,United States,416
1300,Jenkins (1942),Fletcher,Destroyer,45,"7""",1+,6/2,"Aircraft 1, Depth Charge, Radar",jenkins_1942.png,usa.png,United States,417
1301,Gleaves,Gleaves,Destroyer,70,"7""",1+,5/2,Depth Charge,gleaves_1941.png,usa.png,United States,418
1302,Gleaves (1941),Gleaves,Destroyer,70,"7""",1+,5/2,Depth Charge,gleaves_1941.png,usa.png,United States,419
1303,Gleaves (1942),Gleaves,Destroyer,75,"7""",1+,5/2,"Depth Charge, Radar",gleaves_1942.png,usa.png,United States,420
1304,Gleaves (1943),Gleaves,Destroyer,85,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1943.png,usa.png,United States,421
1305,Gleaves (1945),Gleaves,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1945.png,usa.png,United States,422
1306,Edison (1940),Gleaves,Destroyer,60,"7""",1+,5/2,Depth Charge,gleaves_1941.png,usa.png,United States,423
1307,Edison (1942),Gleaves,Destroyer,65,"7""",1+,5/2,"Depth Charge, Radar",gleaves_1942.png,usa.png,United States,424
1308,Edison (1943),Gleaves,Destroyer,70,"7""",1+,5/2,"Depth Charge, Radar",gleaves_1943.png,usa.png,United States,425
1309,Edison (1944),Gleaves,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1944.png,usa.png,United States,426
1310,Edison (1945),Gleaves,Destroyer,65,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1945.png,usa.png,United States,427
1311,Grayson (1943),Gleaves,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1943.png,usa.png,United States,428
1312,Grayson (1945),Gleaves,Destroyer,65,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1945.png,usa.png,United States,429
1313,Wilkes (1943),Gleaves,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1943.png,usa.png,United States,430
1314,Swanson (1945),Gleaves,Destroyer,65,"7""",1+,5/2,"Depth Charge, Advanced Radar",gleaves_1945.png,usa.png,United States,431
1315,Gridley,Gridley,Destroyer,60,"8""",1+,4/1,Depth Charge,bagley_1942.png,usa.png,United States,432
1316,Gridley (1943),Gridley,Destroyer,75,"8""",1+,4/1,"Depth Charge, Radar, Sub-Hunter",bagley_1943.png,usa.png,United States,433
1317,Gridley (1944),Gridley,Destroyer,75,"8""",1+,4/1,"Depth Charge, Advanced Radar, Sub-Hunter",bagley_1943.png,usa.png,United States,434
1318,Gridley (1945),Gridley,Destroyer,55,"8""",1+,4/1,"Depth Charge, Advanced Radar, Sub-Hunter",bagley_1945.png,usa.png,United States,435
1319,John C. Butler,John C. Butler,Destroyer,60,"5""",1+,4/1,"Depth Charge, Advanced Radar, Sub-Hunter, Agile, Hedgehogs",butler_1944.png,usa.png,United States,436
1320,John C. Butler (1945),John C. Butler,Destroyer,55,"5""",1+,4/1,"Depth Charge, Advanced Radar, Sub-Hunter, Agile, Hedgehogs",butler_1944.png,usa.png,United States,437
1321,Mahan,Mahan,Destroyer,60,"7""",1+,4/1,Depth Charge,mahan_1939.png,usa.png,United States,438
1322,Mahan (1942),Mahan,Destroyer,70,"7""",1+,4/1,"Depth Charge, Radar",mahan_1942.png,usa.png,United States,439
1323,Mahan (1943),Mahan,Destroyer,80,"7""",1+,4/1,"Depth Charge, Advanced Radar",mahan_1943.png,usa.png,United States,440
1324,Cummings (1943),Mahan,Destroyer,70,"7""",1+,4/1,"Depth Charge, Radar",mahan_1943.png,usa.png,United States,441
1325,Cummings (1944),Mahan,Destroyer,75,"7""",1+,4/1,"Depth Charge, Advanced Radar",mahan_1944.png,usa.png,United States,442
1326,Dunlap (1944),Mahan,Destroyer,70,"7""",1+,4/1,"Depth Charge, Advanced Radar",mahan_1944.png,usa.png,United States,443
1327,Lamson (1945),Mahan,Destroyer,75,"7""",1+,4/1,"Depth Charge, Advanced Radar",mahan_1944.png,usa.png,United States,444
1328,Shaw (1945),Mahan,Destroyer,75,"7""",1+,4/1,"Depth Charge, Advanced Radar",mahan_1944.png,usa.png,United States,445
1329,Cassin (1944),Mahan,Destroyer,65,"7""",1+,4/1,"Depth Charge, Advanced Radar",cassin_1943.png,usa.png,United States,446
1330,Porter,Porter,Destroyer,55,"7""",1+,5/2,Depth Charge,porter_1939.png,usa.png,United States,447
1331,Porter (1941),Porter,Destroyer,60,"7""",1+,5/2,"Depth Charge, Radar",porter_1941.png,usa.png,United States,448
1332,Porter (1942),Porter,Destroyer,70,"7""",1+,5/2,"Depth Charge, Radar",porter_1942.png,usa.png,United States,449
1333,Balch (1943),Porter,Destroyer,75,"7""",1+,5/2,"Depth Charge, Radar",porter_1942.png,usa.png,United States,450
1334,Balch (1944),Porter,Destroyer,80,"7""",1+,5/2,"Depth Charge, Radar, Sub-Hunter",porter_1944.png,usa.png,United States,451
1335,McDougal (1945),Porter,Destroyer,85,"7""",1+,5/2,"Depth Charge, Advanced Radar, Sub-Hunter",porter_1945.png,usa.png,United States,452
1336,Phelps (1945),Porter,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar, Sub-Hunter",porter_1945.png,usa.png,United States,453
1337,Selfridge (1945),Porter,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar, Sub-Hunter",porter_1945.png,usa.png,United States,454
1338,Sims,Sims,Destroyer,60,"7""",1+,5/2,Depth Charge,sims_1941.png,usa.png,United States,455
1339,Sims (1939),Sims,Destroyer,70,"7""",1+,5/2,Depth Charge,sims_1941.png,usa.png,United States,456
1340,Sims (1940),Sims,Destroyer,65,"7""",1+,5/2,Depth Charge,sims_1941.png,usa.png,United States,457
1341,Sims (1941),Sims,Destroyer,65,"7""",1+,5/2,Depth Charge,sims_1941.png,usa.png,United States,458
1342,Sims (1942),Sims,Destroyer,75,"7""",1+,5/2,"Depth Charge, Radar",sims_1942.png,usa.png,United States,459
1343,Anderson (1942),Sims,Destroyer,70,"7""",1+,5/2,"Depth Charge, Radar",sims_1942.png,usa.png,United States,460
1344,Anderson (1943),Sims,Destroyer,85,"7""",1+,5/2,"Depth Charge, Advanced Radar",sims_1943.png,usa.png,United States,461
1345,Buck (1943),Sims,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",sims_1943.png,usa.png,United States,462
1346,Morris (1945),Sims,Destroyer,70,"7""",1+,5/2,"Depth Charge, Advanced Radar",sims_1943.png,usa.png,United States,463
1347,Wainwright (1944),Sims,Destroyer,75,"7""",1+,5/2,"Depth Charge, Advanced Radar",sims_1943.png,usa.png,United States,464
1348,Wainwright (1945),Sims,Destroyer,80,"7""",1+,5/2,"Depth Charge, Advanced Radar",sims_1943.png,usa.png,United States,465
